texto,categoria,urgencia,etiquetador,origen
"Un transformador explotó en Miradores del Mar y los cables quedaron en la calle donde pasan carros, por avor manden ayuda",caida_poste_cable,alta,generador_sintetico,sintetico
"Hay un incendio en un pastizal en las afueras de Cocolapan, lejos de las casas",incendio,media,generador_sintetico,sintetico
"Se fue la luz en toda la colonia La Loma desde hace horas, manden a alguien porfa",otro,media,generador_sintetico,sintetico
"Un deslave tapó el camino a Río Medio, no hay paso pero nadie quedó atrapado, ojalá puedan venir pronto",deslave,media,generador_sintetico,sintetico
Cayó un derrumbe en la esquina de la farmacia y hay un carro con personas debajo,deslave,alta,generador_sintetico,sintetico
"Estamos en la azotea de una vivienda en La Palma, somos cuatro y no podemos bajar, es en serio",persona_en_riesgo,alta,generador_sintetico,sintetico
"Salió una grieta chica en la barda del patio en Las Flores, quería reportarla",dano_estructural,baja,generador_sintetico,sintetico
Quedaron unas piedras en el camino de San Rafael después de la lluvia,deslave,baja,generador_sintetico,sintetico
"Cayó material del cerro en Lomas del Sol, bloqueó media calle",deslave,media,generador_sintetico,sintetico
"Salió una grieta chica en la barda del patio en La Pochota, quería reportarla",dano_estructural,baja,generador_sintetico,sintetico
"Se esta deslavando el cerro arriba de las casas en Las Flores y la gente sigue adentro, es en serio",deslave,alta,generador_sintetico,sintetico
"Un poste quedó chueco después del norte en La Palma, se ve que se va a caer, ya nadie sabe qué hacer",caida_poste_cable,media,generador_sintetico,sintetico
"Una señora se cayó frente a la gasolinera yy no se puede levantar, está herida",persona_en_riesgo,alta,generador_sintetico,sintetico
"salió una grieta chica en la barda del patio en lomas del sol, quería reportarla, es en serio",dano_estructural,baja,generador_sintetico,sintetico
"Hay mucha basura acumulada cerca de la iglesia por la lluvia de ayer, urge apoyo",otro,baja,generador_sintetico,sintetico
"Se está incendiando una casa en La Palma, hay mucho humo y vecinos cerca, es en serio",incendio,alta,generador_sintetico,sintetico
En Lomas del Sol el agua nos llega al pecho y hay gente adulta mayor adentro,inundacion,alta,generador_sintetico,sintetico
"Hay una persona atrapada en el techo de una casa en La Palma, el agua sigue subiendo",persona_en_riesgo,alta,generador_sintetico,sintetico
"Ya bajó el agua en Las Flores pero quedó  mucho lodo en la calle Madero, por favor manden ayuda",inundacion,baja,generador_sintetico,sintetico
"Salió una grieta chica en la barda del patioo en Lomas del Sol, quería reportarla",dano_estructural,baja,generador_sintetico,sintetico
¿A dónde puedo llevar a mi familia? e nos metió el agua en Las Flores,otro,media,generador_sintetico,sintetico
Hay un incendio en un negocio de Villa Rica y hay gente en el edificio de arriba,incendio,alta,generador_sintetico,sintetico
"Un niño fue arrastrado por la corriente cerca del parque, ayuda por favor, no sé a quién más avisar",persona_en_riesgo,alta,generador_sintetico,sintetico
En El Manantial el agua nos llega al pecho y hay gente adulta mayor adentro,inundacion,alta,generador_sintetico,sintetico
"Cayó un derrumbe frente a la gaolinera y hay un carro con personas debajo, les agradezco cualquier apoyo",deslave,alta,generador_sintetico,sintetico
"Se derrumbó el talud de la calle Juárez, hay tierra en toda la vía, urge apoyo",deslave,media,generador_sintetico,sintetico
"un poste quedó chueco después del norte en las brisas, se ve que se va a caer, urge apoyo",caida_poste_cable,media,generador_sintetico,sintetico
"Cayó un derrumbe atrás de la secundaria y hay un carro con personas debajo, les agradezco cualquier apoyo",deslave,alta,generador_sintetico,sintetico
"La corriente en la calle Juarez esta muy fuerte y arrastra cosas, hay personas cruzando",inundacion,alta,generador_sintetico,sintetico
Cayó un derrumbe por el puente y hay un carro con personas debajo,deslave,alta,generador_sintetico,sintetico
Solo quiero avisar que cercaa del parque sigue encharcado desde ayer,inundacion,baja,generador_sintetico,sintetico
"Una barda se está cayendo frente a la gasolinera justo donde pasan los niños de la escuela, no sé a quién más avisar",dano_estructural,alta,generador_sintetico,sintetico
"Se colapsó el techo de una casa en Miradores del ar y creemos que hay alguien debajo, es en serio",dano_estructural,alta,generador_sintetico,sintetico
"Cayó material del cerro en Los Pinos, bloqueó media calle",deslave,media,generador_sintetico,sintetico
"Cable de luz caído y energizado en la calle Xalapa, alguien lo va a tocar, por favor manden ayuda",caida_poste_cable,alta,generador_sintetico,sintetico
"un poste quedo chueco despues del norte en el zapote, se ve que se va a caer",caida_poste_cable,media,generador_sintetico,sintetico
"Un carro se prendió en fuego en la calle Zaragoza por el puuente, hay tanque de gas al lado",incendio,alta,generador_sintetico,sintetico
quería agradecer a los rescatistas que vinieron a buenaviista,otro,baja,generador_sintetico,sintetico
"¿A donde puedo llevar a mi familia? Se nos metio el agua en La Pochota, les agradezco cualquier apoyo",otro,media,generador_sintetico,sintetico
Hubo un conato de incendio atras de la secundaria pero los vecinos ya lo apagaron,incendio,baja,generador_sintetico,sintetico
¿Van a abriralgun albergue por la zona de Morelos?,otro,media,generador_sintetico,sintetico
¿Van a abrir algún albergue por la zona de Reforma?,otro,media,generador_sintetico,sintetico
Ya bajo el agua en Miradores del Mar pero quedo mucho lodo en la calle Hidalgo,inundacion,baja,generador_sintetico,sintetico
"El agua está subiendo en Playa Linda, todavía no entra a las casas pero va rápido",inundacion,media,generador_sintetico,sintetico
"Hay una persona atrapada en el techo de una casa en Lomas del Sol, el agua sigue subiendo, urge apoyo",persona_en_riesgo,alta,generador_sintetico,sintetico
Una barda se está cayendo en la esquina de la farmacia justo donde pasan los niñosde la escuela,dano_estructural,alta,generador_sintetico,sintetico
"Se deslavó un poco de tierra frente al mercado, nadagrave pero por si quieren revisar",deslave,baja,generador_sintetico,sintetico
"Un niño fue arrastrado por la corriente cerca del parque, ayuda por favor",persona_en_riesgo,alta,generador_sintetico,sintetico
Se fue la luz en toda la colonia Buenavista desde hace horas,otro,media,generador_sintetico,sintetico
"El muro de una vivienda en El Zapote se botó y hay personas adentro, jalá puedan venir pronto",dano_estructural,alta,generador_sintetico,sintetico
"Hay una persona atrapada en el techo de una casa en Villa Rica, el agua sigue subiendo",persona_en_riesgo,alta,generador_sintetico,sintetico
"Un transformador exploto en El Zapote y los cables quedaron en la calle donde pasan carros, les agradezco cualquier apoyo",caida_poste_cable,alta,generador_sintetico,sintetico
"se esta incendiando una casa en la loma, hay mucho humo y vecinos cerca",incendio,alta,generador_sintetico,sintetico
Cayó un derrumbe atrás de la secundaria y hay un carro con personas debajo,deslave,alta,generador_sintetico,sintetico
"La corriente en la calle 5 de Mayo esta muy fuerte y arrastra cosas, hay personas cruzando, urge apoyo",inundacion,alta,generador_sintetico,sintetico
"Se inundo la calle 5 de Mayo en Buenavista, ya no pasan los carros",inundacion,media,generador_sintetico,sintetico
Se está deslavando el cerro arriba de las casas en El Zapote y la gente sigue adentro,deslave,alta,generador_sintetico,sintetico
Se colapso el techo de una casa en El Tejar y creemos que hay alguien debajo,dano_estructural,alta,generador_sintetico,sintetico
"Hay un herido cerca de la iglesia, se le cayó una barda encima",persona_en_riesgo,alta,generador_sintetico,sintetico
"Estamos en la azotea de una vivienda en Cocolapan, somos cuatro y no podemos bajar",persona_en_riesgo,alta,generador_sintetico,sintetico
"Solo aviso que huele a quemado por El Manantial, no veo llamas",incendio,baja,generador_sintetico,sintetico
"Solo aviso que huele a quemado por La Pochota, no veo llamas",incendio,baja,generador_sintetico,sintetico
"El agua de la lluvia se acumuló tantito en la banqueta de Allende, ya nadie sabe qué hacer",inundacion,baja,generador_sintetico,sintetico
"Queria agradecer a los rescatistas que vinieron a Lomas del Soll, manden a alguien porfa",otro,baja,generador_sintetico,sintetico
hay un incendio en un negocio de los pinos y hay gente en el edificio de arriba,incendio,alta,generador_sintetico,sintetico
"Salió una grieta chica en la barda del patio en Buenavista, quería reportarla",dano_estructural,baja,generador_sintetico,sintetico
"necesitamos despensas y cobijas en el tejar, quedamos varios sin nada, ure apoyo",otro,media,generador_sintetico,sintetico
Se fue la luz en toda la colonia La Loma desde hace horas,otro,media,generador_sintetico,sintetico
El agua de la lluvia se acumulo tantito e la banqueta de Zaragoza,inundacion,baja,generador_sintetico,sintetico
"Se desbordó el canal de San Rafael y la calle Independencia está bajo el agua, les agradezco cualquier apoyo",inundacion,media,generador_sintetico,sintetico
"Un transformador explotó en Cocolapan y los cables quedaron en la calle donde pasan carros, ya nadie sabe qué hacer",caida_poste_cable,alta,generador_sintetico,sintetico
"un carro se prendió en fuego en la calle zaragoza cerca de la iglesia, hay taanque de gas al lado",incendio,alta,generador_sintetico,sintetico
"Mi abuelita está atrapada en El Tejar, necesita su oxígeno y se fue la luz",persona_en_riesgo,alta,generador_sintetico,sintetico
"Una familia quedó incomunicada en Los Pinos por el agua, están bien pero no pueden salir",persona_en_riesgo,media,generador_sintetico,sintetico
"solo aviso que huele a quemado por las brisas, no veo llamas",incendio,baja,generador_sintetico,sintetico
"Hay una persona en silla de ruedas atrapada por el agua en Villa Rica, pero esta a salvo por ahora",persona_en_riesgo,media,generador_sintetico,sintetico
Un transformador exploto en Rio Medio y los cables quedaron en la calle donde pasan carros,caida_poste_cable,alta,generador_sintetico,sintetico
"Un carro se prendio en fuego en la calle Allende cerca del parque, hay tanque de gas al lao",incendio,alta,generador_sintetico,sintetico
Quedaron unas piiedras en el camino de Colinas de Santa Fe despues de la lluvia,deslave,baja,generador_sintetico,sintetico
"Fuego en un lote baldío en la calle Xalapa, no hay viviendas cerca, ojalá puedan venir pronto",incendio,media,generador_sintetico,sintetico
"Se cayó una barda por el aire n la calle Juárez, bloquea el paso, ya nadie sabe qué hacer",dano_estructural,media,generador_sintetico,sintetico
"Cable de luz caido y energizado en la calle Morelos, alguien lo va a tocar, urge apoyo",caida_poste_cable,alta,generador_sintetico,sintetico
"Se colapsó el techo de una casa en El Zapote y creemos que hay alguien debajo, no sé a quién más avisar",dano_estructural,alta,generador_sintetico,sintetico
Un transformador explotó en Río Medio y los cables quedaron en la calle donde pasan carros,caida_poste_cable,alta,generador_sintetico,sintetico
"Hay un cable haciendo chispas por el puente, la gente pasa junto",caida_poste_cable,alta,generador_sintetico,sintetico
"solo quiero avisar que atrás de la secundaria sigue encharcado desde ayer, es en serio",inundacion,baja,generador_sintetico,sintetico
"Se desprendio n pedazo de aplanado atras de lla secundaria, cosa menor, urge apoyo",dano_estructural,baja,generador_sintetico,sintetico
"hay un incendio en un pastizal en las afueras de el coyol, lejos de las casas",incendio,media,generador_sintetico,sintetico
Se colapsó el techo de una casa en Las Brisas y creemos que hay alguien debajo,dano_estructural,alta,generador_sintetico,sintetico
el agua ya se metió a la casa en la palma y estamos con niños en el segundo piso,inundacion,alta,generador_sintetico,sintetico
"Hay una grieta grande en el muo de una casa en Buenavista, se está abriendo más",dano_estructural,media,generador_sintetico,sintetico
"Solo quiero avisar que cerca de la iglesia sigue encharcado desde ayer, ojalá puedan venir pronto",inundacion,baja,generador_sintetico,sintetico
Solo quiero avisar que en la esquina de la farmacia sigue encharcado desde ayer,inundacion,baja,generador_sintetico,sintetico
¿a donde puedo llevar a mi familia? se nos metio el agua en la pochota,otro,media,generador_sintetico,sintetico
Un transfomador exploto en Rio Medio y los cables quedaron en la calle donde pasan carros,caida_poste_cable,alta,generador_sintetico,sintetico
"¿Dónde reporto un bache que salió en la calle Reforma?, ya nadie sabe qué hacer",otro,baja,generador_sintetico,sintetico
"Se deslavó un poco de tierra a un lado del OXXO, nada grave pero por si quieren revisar",deslave,baja,generador_sintetico,sintetico
"Se ahoga alguien en el arroyo de San Rafael, vengan rápido, es en serio",persona_en_riesgo,alta,generador_sintetico,sintetico
"Hay una persona en silla de ruedas atrapada por el agua en Colinas de Santa Fe, pero está a salvo por ahora, no sé a quién más avisar",persona_en_riesgo,media,generador_sintetico,sintetico
Se está deslavando el cerro arrib de las casas en Playa Linda y la gente sigue adentro,deslave,alta,generador_sintetico,sintetico
"La corriente en la calle Allende está muy fuerte y arrastra cosas, hay personas cruzando",inundacion,alta,generador_sintetico,sintetico
Se quema el pastizal en la esquina de la farmaciia y el fuego va hacia las casas,incendio,alta,generador_sintetico,sintetico
"Un niño fue aarrastrado por la corriente por el puente, ayudapor favor",persona_en_riesgo,alta,generador_sintetico,sintetico
"Se está deslavando el cerro arriba de las casas en Las Flores y la gente sigue adentro, ojalá puedan venir pronto",deslave,alta,generador_sintetico,sintetico
"Una familia quedó incomunicada en El Palmar por el agua, están bien pero no pueden salir",persona_en_riesgo,media,generador_sintetico,sintetico
"Hay un herido cerca del parqu, se le cayó una barda encima",persona_en_riesgo,alta,generador_sintetico,sintetico
"El poste de Reforma está un poco inclinado, quería reportarlo por si acaso",caida_poste_cable,baja,generador_sintetico,sintetico
El muro de una vivienda en Miradores del Mar se botó y hay personas adentro,dano_estructural,alta,generador_sintetico,sintetico
"Se quema el pastizal frente al mercado y el fuego va hacia las casas, por favor manden ayuda",incendio,alta,generador_sintetico,sintetico
"La corriente en la calle Morelos está muy fuerrte y arrastra cosas, hay personas cruzando",inundacion,alta,generador_sintetico,sintetico
"El agua de la lluvia se acumuló tantito en la banquetade Hidalgo, urge apoyo",inundacion,baja,generador_sintetico,sintetico
solo quiero avisar que junto a la primaria sigue encharcado desde ayer,inundacion,baja,generador_sintetico,sintetico
"Un niño fue arrastrado por la corriente por el puente, ayuda por favor",persona_en_riesgo,alta,generador_sintetico,sintetico
El agua de la  lluvia se acumuló tantito en la banqueta de Insurgentes,inundacion,baja,generador_sintetico,sintetico
Se cayó un poste con los cables encima de la banqueta en Reforma y hay niños jugando cerca,caida_poste_cable,alta,generador_sintetico,sintetico
"mi vecino de el palmar no puede salir, está solo y es de la tercera edad",persona_en_riesgo,alta,generador_sintetico,sintetico
"Hay un cable haciendo chispas en la esquina de la farmacia, la gente pasa junto",caida_poste_cable,alta,generador_sintetico,sintetico
"Se desprendió un pedazo de aplanado a un lado del OXXO, cosa menor",dano_estructural,baja,generador_sintetico,sintetico
"Se cayó un poste de luz en El Tejar, en un terreno baldío, no hay nadie cerca",caida_poste_cable,media,generador_sintetico,sintetico
"¿Dónde reporto un bache que salió en la calle Reforma?, es en serio",otro,baja,generador_sintetico,sintetico
Se cayó un poste con los cables encima de la banqueta en Morelos y hay niños jugando cerca,caida_poste_cable,alta,generador_sintetico,sintetico
"Un niño fue arrastrado por la corriente junto a la primaria, ayuda por favor",persona_en_riesgo,alta,generador_sintetico,sintetico
"El agua de la lluvia se acummuló tantito en la banqueta de Hidalgo, no sé a quién más avisar",inundacion,baja,generador_sintetico,sintetico
"hay un  herido frente al mercado, se le cayó una barda encima",persona_en_riesgo,alta,generador_sintetico,sintetico
"Necesitamos despensas y cobijas en La Pochota, quedamos varios sin nada, ya nadie sabe qué hacer",otro,media,generador_sintetico,sintetico
"Fuego en un lote baldio en la calle Xalapa, no hay viviendas cerca",incendio,media,generador_sintetico,sintetico
"UUn poste quedó chueco después del norte en La Palma, se ve que se va a caer",caida_poste_cable,media,generador_sintetico,sintetico
"Se está deslavando el cerro arriba de las casas en Los Pinos y la gente sigue adentro, manden a alguien porfa",deslave,alta,generador_sintetico,sintetico
el agua ya se metió a la casa en los pinos y estamos ccon niños en el segundo piso,inundacion,alta,generador_sintetico,sintetico
"Cayo un derrumbe frente aal mercado y hay un carro con personas debajo, uge apoyo",deslave,alta,generador_sintetico,sintetico
¿A dónde puedo llevar a mi familia? Se nos metió el agua en El Palmar,otro,media,generador_sintetico,sintetico
"Solo aviso que hay un cable suelto en la esquina de la farmacia, no parece de luuz",caida_poste_cable,baja,generador_sintetico,sintetico
"Hay una persona en silla de ruedas atrapada por el agua en El Manantial, pero está a salvo por ahora, ya nadie sabe qué hacer",persona_en_riesgo,media,generador_sintetico,sintetico
"Un nño fue arrastrado por la corriente frente a la gasolinera, ayuda por favor",persona_en_riesgo,alta,generador_sintetico,sintetico
"Se está quemando basura acumulada por el puente, sale bastante humo, no sé a quién más avisar",incendio,media,generador_sintetico,sintetico
el techo de la bodega frente al mercado se dañó con la lluvia y gotea feo,dano_estructural,media,generador_sintetico,sintetico
"Mi vecino de Lomas del Sol no puede salir, esta solo y es de la tercera edad",persona_en_riesgo,alta,generador_sintetico,sintetico
"está bajando lodo y piedras hacia las viviendas de buenavista, hay familias ahí",deslave,alta,generador_sintetico,sintetico
"El poste de Allende está  un poco inclinado, quería reportarlo por si acaso",caida_poste_cable,baja,generador_sintetico,sintetico
Hay cables colgando muy bajo en la calle Juárez frente al mercado,caida_poste_cable,media,generador_sintetico,sintetico
"Se desbordó el cana de San Rafael y la calle 5 de Mayo está bajo el agua, ojalá puedan venir pronto",inundacion,media,generador_sintetico,sintetico
"El agua está subiendo en La Pochota, todavía no entra a las casas pero va rápido, ya nadie sabe qué hacer",inundacion,media,generador_sintetico,sintetico
"Mi abuelita está atrapada en La Palma, necesita su oxígeno y se fue la luz, les agradezco cualquier apoyo",persona_en_riesgo,alta,generador_sintetico,sintetico
"Se está incendiando una casa en Las Flores, hay mucho humo y vecinos cerca",incendio,alta,generador_sintetico,sintetico
"La corrinte en la calle Juarez esta muy fuerte y arrastra cosas, hay personas cruzando, les agradezco cualquier apoyo",inundacion,alta,generador_sintetico,sintetico
"Un poste quedó chueco después del norte en Los Pinos, se ve que se vaa caer",caida_poste_cable,media,generador_sintetico,sintetico
"Mi abuelita está atrapada en El Coyol, necesita su oxígeno y se fue la luz",persona_en_riesgo,alta,generador_sintetico,sintetico
"hay gente atrappada dentro de un carro en la calle zaragoza, el agua los tapó, es en serio",persona_en_riesgo,alta,generador_sintetico,sintetico
"Se está incendiando una casa en El Manantial y dicen que hay alguien adentro, no sé a quién más avisar",persona_en_riesgo,alta,generador_sintetico,sintetico
el agua de la lluvia se acumuló tantito en la banqueta de morelos,inundacion,baja,generador_sintetico,sintetico
"un poste quedo chueco despues del norte en lomas del sol, se ve que se va a caer, ya nadie sabe que hacer",caida_poste_cable,media,generador_sintetico,sintetico
"Hay un encharcamiento enorme frente a la gasolinera, el agua entro a los locales",inundacion,media,generador_sintetico,sintetico
"El agua esta subiendo en El Coyol, todavia no entra a las casas pero va rapido",inundacion,media,generador_sintetico,sintetico
"Se ahoga alguien en el arroyo de Cocolapan, vengan rápido, les agradezco cualquier apoyo",persona_en_riesgo,alta,generador_sintetico,sintetico
"Hay un herido atras de la secundaria, se le cayo una barda encima",persona_en_riesgo,alta,generador_sintetico,sintetico
Hay un incendio en un negocio de El Tejar y hay gente en el eddificio de arriba,incendio,alta,generador_sintetico,sintetico
"Un carro se prendio en fuego en la calle Insurgentes cerca de la iglesia, hay tanque de gas al lado",incendio,alta,generador_sintetico,sintetico
"Solo aviso que huele a quemado por San Rafael, no veo llamas",incendio,baja,generador_sintetico,sintetico
"Mi abuelita está atrapada en Buenavista, necesita su oxígeno y se fue la luz, ya nadie sabe qué hacer",persona_en_riesgo,alta,generador_sintetico,sintetico
"estamos en la azotea de una vivienda en colinas de santa fe, somos cuatro y no podemos bajar",persona_en_riesgo,alta,generador_sintetico,sintetico
"Solo aviso que huele a quemado por La Pochota, no vo llamas",incendio,baja,generador_sintetico,sintetico
"Cayo material del cerro en Rio Medio, bloqueo media calle",deslave,media,generador_sintetico,sintetico
Una barda se está cayendo atrás de la secundaria justo donde pasan los niños de la escuela,dano_estructural,alta,generador_sintetico,sintetico
¿Van a abrir algún albergue por la zona de Juárez?,otro,media,generador_sintetico,sintetico
"Hay un encharcamiento enorme a un lado del OXXO, el agua entró a los locales, ya nadie sabe qué hacer",inundacion,media,generador_sintetico,sintetico
"¿A dónde puedo llevar a mi familia? Se nos metió el agua en La Pochota, urge apoyo",otro,media,generador_sintetico,sintetico
¿Dónde reporto un bache que salió en la calle Allende?,otro,baja,generador_sintetico,sintetico
"El muro de una vivienda en Buenavista se boto y hay personas adentro, manden a alguien porfa",dano_estructural,alta,generador_sintetico,sintetico
Se esta deslavando el cerro arriba de las casas en El Coyol y la gente sigue adentro,deslave,alta,generador_sintetico,sintetico
Se está incendiando una casa en El Coyol y dicen que hay alguien adentro,persona_en_riesgo,alta,generador_sintetico,sintetico
"Solo aviso que hay un cable suelto por el puente, no parece de luz",caida_poste_cable,baja,generador_sintetico,sintetico
"¿Van a abrir algún albergue por la zona de Reforma?, ojalá puedan venir pronto",otro,media,generador_sintetico,sintetico
se colapsó el techo de una casa en colinas de santa fe y creemos que hay alguien debajo,dano_estructural,alta,generador_sintetico,sintetico
"Mi abuelita está atrapada en San Rafael, necesita su oxígeno y se fue la luz, es en serio",persona_en_riesgo,alta,generador_sintetico,sintetico
"Salió una grieta chica en la barda del patio en El Coyol, quería reportarla",dano_estructural,baja,generador_sintetico,sintetico
"Hay gente atrapada dentro de un carro en la calle Xalapa, el agua los tapó",persona_en_riesgo,alta,generador_sintetico,sintetico
¿Van aa abrir agún albergue por la zona de Madero?,otro,media,generador_sintetico,sintetico
Ya bajo el agua en Cocolapan pero quedo mucho lodo en la calle Juarez,inundacion,baja,generador_sintetico,sintetico
El techo de la bodega junto a la primaria se daño con la lluvia y gotea feo,dano_estructural,media,generador_sintetico,sintetico
"Mi vecino de La Pochota no puede salir, esta solo y es de la tercera edad",persona_en_riesgo,alta,generador_sintetico,sintetico
"Se ahoga alguien en el arroyo de El Tejar, vengan rápido, por favor manden ayuda",persona_en_riesgo,alta,generador_sintetico,sintetico
"Mi abuelita está atrapada en La Palma, necesita su oxígeno y se fue la luz, no sé a quién más avisar",persona_en_riesgo,alta,generador_sintetico,sintetico
"Está bajando lodo y piedras hacia las viviendas de Playa Linda, hay familias ahí, por favor manden ayuda",deslave,alta,generador_sintetico,sintetico
"Hay una grieta grande en el muro de una casa en Río Meddio, se está abriendo más",dano_estructural,media,generador_sintetico,sintetico
"Una familia quedo incomunicada en Villa Rica por el agua, estan bien pero no pueden salir, manden a alguien porfa",persona_en_riesgo,media,generador_sintetico,sintetico
